,n_up,n_down,dimension,interaction_type,n_basis,lambda,coupling,G_up,G_dn,N,spectrum
4317,3,1,1,effective_relative,14,0.0,0.5,0.0,0.0,12,8.327376676033497
4318,3,1,1,effective_relative,14,0.0,0.5,0.0,0.0,13,8.347639909436646
4319,3,1,1,effective_relative,14,0.0,0.5,0.0,0.0,14,8.999999999999973
4320,3,1,1,effective_relative,14,0.0,1.0,0.0,0.0,0,5.642788468859069
4321,3,1,1,effective_relative,14,0.0,1.0,0.0,0.0,1,6.533971904275219
4322,3,1,1,effective_relative,14,0.0,1.0,0.0,0.0,2,6.644092715737281
4323,3,1,1,effective_relative,14,0.0,1.0,0.0,0.0,3,7.366562047723285
4324,3,1,1,effective_relative,14,0.0,1.0,0.0,0.0,4,7.535116273034596
4325,3,1,1,effective_relative,14,0.0,1.0,0.0,0.0,5,7.607145049170637
4326,3,1,1,effective_relative,14,0.0,1.0,0.0,0.0,6,7.645477160444383
4327,3,1,1,effective_relative,14,0.0,1.0,0.0,0.0,7,8.000000000000021
4328,3,1,1,effective_relative,14,0.0,1.0,0.0,0.0,8,8.367232813836043
4329,3,1,1,effective_relative,14,0.0,1.0,0.0,0.0,9,8.489765670529549
4330,3,1,1,effective_relative,14,0.0,1.0,0.0,0.0,10,8.536131149338026
4331,3,1,1,effective_relative,14,0.0,1.0,0.0,0.0,11,8.580617780879807
4332,3,1,1,effective_relative,14,0.0,1.0,0.0,0.0,12,8.608088636732568
4333,3,1,1,effective_relative,14,0.0,1.0,0.0,0.0,13,8.646642441236983
4334,3,1,1,effective_relative,14,0.0,1.0,0.0,0.0,14,9.00000000000001
4335,3,1,1,effective_relative,14,0.0,1.5,0.0,0.0,0,5.895440334486955
4336,3,1,1,effective_relative,14,0.0,1.5,0.0,0.0,1,6.729014059986884
4337,3,1,1,effective_relative,14,0.0,1.5,0.0,0.0,2,6.898018033656199
4338,3,1,1,effective_relative,14,0.0,1.5,0.0,0.0,3,7.47927963782508
4339,3,1,1,effective_relative,14,0.0,1.5,0.0,0.0,4,7.731155283595947
4340,3,1,1,effective_relative,14,0.0,1.5,0.0,0.0,5,7.847369999480297
4341,3,1,1,effective_relative,14,0.0,1.5,0.0,0.0,6,7.900775734454869
4342,3,1,1,effective_relative,14,0.0,1.5,0.0,0.0,7,7.99999999999999
4343,3,1,1,effective_relative,14,0.0,1.5,0.0,0.0,8,8.480315836962175
4344,3,1,1,effective_relative,14,0.0,1.5,0.0,0.0,9,8.675466464765162
4345,3,1,1,effective_relative,14,0.0,1.5,0.0,0.0,10,8.733018393762674
4346,3,1,1,effective_relative,14,0.0,1.5,0.0,0.0,11,8.810785325253837
4347,3,1,1,effective_relative,14,0.0,1.5,0.0,0.0,12,8.849199779175601
4348,3,1,1,effective_relative,14,0.0,1.5,0.0,0.0,13,8.9030643195837
4349,3,1,1,effective_relative,14,0.0,1.5,0.0,0.0,14,9.000000000000016
4350,3,1,1,effective_relative,14,0.0,2.0,0.0,0.0,0,6.110834727779824
4351,3,1,1,effective_relative,14,0.0,2.0,0.0,0.0,1,6.887640066026192
4352,3,1,1,effective_relative,14,0.0,2.0,0.0,0.0,2,7.1148331420438415
4353,3,1,1,effective_relative,14,0.0,2.0,0.0,0.0,3,7.56274965620724
4354,3,1,1,effective_relative,14,0.0,2.0,0.0,0.0,4,7.890798194079131
4355,3,1,1,effective_relative,14,0.0,2.0,0.0,0.0,5,7.999999999999967
4356,3,1,1,effective_relative,14,0.0,2.0,0.0,0.0,6,8.05405936791169
4357,3,1,1,effective_relative,14,0.0,2.0,0.0,0.0,7,8.119149960039998
4358,3,1,1,effective_relative,14,0.0,2.0,0.0,0.0,8,8.564012902513229
4359,3,1,1,effective_relative,14,0.0,2.0,0.0,0.0,9,8.830407260505764
4360,3,1,1,effective_relative,14,0.0,2.0,0.0,0.0,10,8.893488776244102
4361,3,1,1,effective_relative,14,0.0,2.0,0.0,0.0,11,9.000000000000016
4362,3,1,1,effective_relative,14,0.0,2.0,0.0,0.0,12,9.010203335883423
4363,3,1,1,effective_relative,14,0.0,2.0,0.0,0.0,13,9.056897475524458
4364,3,1,1,effective_relative,14,0.0,2.0,0.0,0.0,14,9.122683622652566
4365,3,1,1,effective_relative,14,0.0,2.5,0.0,0.0,0,6.294705269978377
4366,3,1,1,effective_relative,14,0.0,2.5,0.0,0.0,1,7.017197898145419
4367,3,1,1,effective_relative,14,0.0,2.5,0.0,0.0,2,7.30013299099152
4368,3,1,1,effective_relative,14,0.0,2.5,0.0,0.0,3,7.625860006455703
4369,3,1,1,effective_relative,14,0.0,2.5,0.0,0.0,4,7.999999999999981
4370,3,1,1,effective_relative,14,0.0,2.5,0.0,0.0,5,8.021298316117987
4371,3,1,1,effective_relative,14,0.0,2.5,0.0,0.0,6,8.232535890579836
4372,3,1,1,effective_relative,14,0.0,2.5,0.0,0.0,7,8.306053162510311
4373,3,1,1,effective_relative,14,0.0,2.5,0.0,0.0,8,8.627211278917049
4374,3,1,1,effective_relative,14,0.0,2.5,0.0,0.0,9,8.959843344039628
4375,3,1,1,effective_relative,14,0.0,2.5,0.0,0.0,10,9.000000000000004
4376,3,1,1,effective_relative,14,0.0,2.5,0.0,0.0,11,9.02471110865403
4377,3,1,1,effective_relative,14,0.0,2.5,0.0,0.0,12,9.184011920990034
4378,3,1,1,effective_relative,14,0.0,2.5,0.0,0.0,13,9.236454904037492
4379,3,1,1,effective_relative,14,0.0,2.5,0.0,0.0,14,9.31083493847239
4380,3,1,1,effective_relative,14,0.0,3.0,0.0,0.0,0,6.452094115363748
4381,3,1,1,effective_relative,14,0.0,3.0,0.0,0.0,1,7.123740688629277
4382,3,1,1,effective_relative,14,0.0,3.0,0.0,0.0,2,7.458869319752394
4383,3,1,1,effective_relative,14,0.0,3.0,0.0,0.0,3,7.6746622758924845
4384,3,1,1,effective_relative,14,0.0,3.0,0.0,0.0,4,8.000000000000023
4385,3,1,1,effective_relative,14,0.0,3.0,0.0,0.0,5,8.128668811709035
4386,3,1,1,effective_relative,14,0.0,3.0,0.0,0.0,6,8.387251424172904
4387,3,1,1,effective_relative,14,0.0,3.0,0.0,0.0,7,8.46634227257862
4388,3,1,1,effective_relative,14,0.0,3.0,0.0,0.0,8,8.675984775662682
4389,3,1,1,effective_relative,14,0.0,3.0,0.0,0.0,9,9.000000000000034
4390,3,1,1,effective_relative,14,0.0,3.0,0.0,0.0,10,9.068290572048872
4391,3,1,1,effective_relative,14,0.0,3.0,0.0,0.0,11,9.132666648379292
4392,3,1,1,effective_relative,14,0.0,3.0,0.0,0.0,12,9.336169476065727
4393,3,1,1,effective_relative,14,0.0,3.0,0.0,0.0,13,9.392295772256105
4394,3,1,1,effective_relative,14,0.0,3.0,0.0,0.0,14,9.472299946311436
4395,3,1,1,effective_relative,14,0.0,3.5,0.0,0.0,0,6.587330781203269
4396,3,1,1,effective_relative,14,0.0,3.5,0.0,0.0,1,7.2120950310376815
4397,3,1,1,effective_relative,14,0.0,3.5,0.0,0.0,2,7.5953204137679595
4398,3,1,1,effective_relative,14,0.0,3.5,0.0,0.0,3,7.7132307925778845
4399,3,1,1,effective_relative,14,0.0,3.5,0.0,0.0,4,7.999999999999985
4400,3,1,1,effective_relative,14,0.0,3.5,0.0,0.0,5,8.217728280465687
4401,3,1,1,effective_relative,14,0.0,3.5,0.0,0.0,6,8.521912105996106
4402,3,1,1,effective_relative,14,0.0,3.5,0.0,0.0,7,8.604239271514343
4403,3,1,1,effective_relative,14,0.0,3.5,0.0,0.0,8,8.714432322737737
4404,3,1,1,effective_relative,14,0.0,3.5,0.0,0.0,9,8.999999999999991
4405,3,1,1,effective_relative,14,0.0,3.5,0.0,0.0,10,9.159573130439348
4406,3,1,1,effective_relative,14,0.0,3.5,0.0,0.0,11,9.222172188270125
4407,3,1,1,effective_relative,14,0.0,3.5,0.0,0.0,12,9.46981189911209
4408,3,1,1,effective_relative,14,0.0,3.5,0.0,0.0,13,9.528104971381389
4409,3,1,1,effective_relative,14,0.0,3.5,0.0,0.0,14,9.61125950530109
4410,3,1,1,effective_relative,14,0.0,4.0,0.0,0.0,0,6.704067349588494
4411,3,1,1,effective_relative,14,0.0,4.0,0.0,0.0,1,7.286036597139411
4412,3,1,1,effective_relative,14,0.0,4.0,0.0,0.0,2,7.7131155404465295
4413,3,1,1,effective_relative,14,0.0,4.0,0.0,0.0,3,7.7443270602806695
4414,3,1,1,effective_relative,14,0.0,4.0,0.0,0.0,4,8.000000000000025
4415,3,1,1,effective_relative,14,0.0,4.0,0.0,0.0,5,8.292260348555196
4416,3,1,1,effective_relative,14,0.0,4.0,0.0,0.0,6,8.639601990954805
4417,3,1,1,effective_relative,14,0.0,4.0,0.0,0.0,7,8.723345543906984
4418,3,1,1,effective_relative,14,0.0,4.0,0.0,0.0,8,8.745336422995136
4419,3,1,1,effective_relative,14,0.0,4.0,0.0,0.0,9,8.999999999999973
4420,3,1,1,effective_relative,14,0.0,4.0,0.0,0.0,10,9.236860492050283
4421,3,1,1,effective_relative,14,0.0,4.0,0.0,0.0,11,9.297024039766598
4422,3,1,1,effective_relative,14,0.0,4.0,0.0,0.0,12,9.587516645889622
4423,3,1,1,effective_relative,14,0.0,4.0,0.0,0.0,13,9.646946583370738
4424,3,1,1,effective_relative,14,0.0,4.0,0.0,0.0,14,9.719528046642626
4425,3,1,1,effective_relative,14,0.0,4.5,0.0,0.0,0,6.805346569075116
4426,3,1,1,effective_relative,14,0.0,4.5,0.0,0.0,1,7.348492012169284
4427,3,1,1,effective_relative,14,0.0,4.5,0.0,0.0,2,7.769851834575677
4428,3,1,1,effective_relative,14,0.0,4.5,0.0,0.0,3,7.815293352574471
4429,3,1,1,effective_relative,14,0.0,4.5,0.0,0.0,4,7.9999999999999805
4430,3,1,1,effective_relative,14,0.0,4.5,0.0,0.0,5,8.355205961364145
4431,3,1,1,effective_relative,14,0.0,4.5,0.0,0.0,6,8.742890771362829
4432,3,1,1,effective_relative,14,0.0,4.5,0.0,0.0,7,8.770614423586522
4433,3,1,1,effective_relative,14,0.0,4.5,0.0,0.0,8,8.826691013553829
4434,3,1,1,effective_relative,14,0.0,4.5,0.0,0.0,9,9.000000000000009
4435,3,1,1,effective_relative,14,0.0,4.5,0.0,0.0,10,9.302732971714786
4436,3,1,1,effective_relative,14,0.0,4.5,0.0,0.0,11,9.360181132546693
4437,3,1,1,effective_relative,14,0.0,4.5,0.0,0.0,12,9.69146135673054
4438,3,1,1,effective_relative,14,0.0,4.5,0.0,0.0,13,9.747535193702435
4439,3,1,1,effective_relative,14,0.0,4.5,0.0,0.0,14,9.751370833827263
4440,3,1,1,effective_relative,14,0.0,5.0,0.0,0.0,0,6.893683674787121
4441,3,1,1,effective_relative,14,0.0,5.0,0.0,0.0,1,7.401724726938257
4442,3,1,1,effective_relative,14,0.0,5.0,0.0,0.0,2,7.791138487651474
4443,3,1,1,effective_relative,14,0.0,5.0,0.0,0.0,3,7.904376180533044
4444,3,1,1,effective_relative,14,0.0,5.0,0.0,0.0,4,7.999999999999989
4445,3,1,1,effective_relative,14,0.0,5.0,0.0,0.0,5,8.408844209588244
4446,3,1,1,effective_relative,14,0.0,5.0,0.0,0.0,6,8.791612527661249
4447,3,1,1,effective_relative,14,0.0,5.0,0.0,0.0,7,8.833923185399367
4448,3,1,1,effective_relative,14,0.0,5.0,0.0,0.0,8,8.916801101054757
4449,3,1,1,effective_relative,14,0.0,5.0,0.0,0.0,9,8.999999999999963
4450,3,1,1,effective_relative,14,0.0,5.0,0.0,0.0,10,9.359267450878654
4451,3,1,1,effective_relative,14,0.0,5.0,0.0,0.0,11,9.413941091836358
4452,3,1,1,effective_relative,14,0.0,5.0,0.0,0.0,12,9.770847475210346
4453,3,1,1,effective_relative,14,0.0,5.0,0.0,0.0,13,9.783512434873112
4454,3,1,1,effective_relative,14,0.0,5.0,0.0,0.0,14,9.794735267016744
4455,3,1,1,effective_relative,14,0.0,5.5,0.0,0.0,0,6.971149025249679
4456,3,1,1,effective_relative,14,0.0,5.5,0.0,0.0,1,7.447489428023055
4457,3,1,1,effective_relative,14,0.0,5.5,0.0,0.0,2,7.809141130429433
4458,3,1,1,effective_relative,14,0.0,5.5,0.0,0.0,3,7.9824473832427145
4459,3,1,1,effective_relative,14,0.0,5.5,0.0,0.0,4,8.000000000000037
4460,3,1,1,effective_relative,14,0.0,5.5,0.0,0.0,5,8.454944406757829
4461,3,1,1,effective_relative,14,0.0,5.5,0.0,0.0,6,8.80929477076621
4462,3,1,1,effective_relative,14,0.0,5.5,0.0,0.0,7,8.914492274559791
4463,3,1,1,effective_relative,14,0.0,5.5,0.0,0.0,8,8.995768823265891
4464,3,1,1,effective_relative,14,0.0,5.5,0.0,0.0,9,8.999999999999954
4465,3,1,1,effective_relative,14,0.0,5.5,0.0,0.0,10,9.408126442124257
4466,3,1,1,effective_relative,14,0.0,5.5,0.0,0.0,11,9.460090192031121
4467,3,1,1,effective_relative,14,0.0,5.5,0.0,0.0,12,9.79051886604941
4468,3,1,1,effective_relative,14,0.0,5.5,0.0,0.0,13,9.81257549249737
4469,3,1,1,effective_relative,14,0.0,5.5,0.0,0.0,14,9.865277010123839
4470,3,1,1,effective_relative,14,0.0,6.0,0.0,0.0,0,7.039444285066885
4471,3,1,1,effective_relative,14,0.0,6.0,0.0,0.0,1,7.487153557363344
4472,3,1,1,effective_relative,14,0.0,6.0,0.0,0.0,2,7.824555846571864
4473,3,1,1,effective_relative,14,0.0,6.0,0.0,0.0,3,8.000000000000002
4474,3,1,1,effective_relative,14,0.0,6.0,0.0,0.0,4,8.051224098257514
4475,3,1,1,effective_relative,14,0.0,6.0,0.0,0.0,5,8.494886732679909
4476,3,1,1,effective_relative,14,0.0,6.0,0.0,0.0,6,8.82436497904994
4477,3,1,1,effective_relative,14,0.0,6.0,0.0,0.0,7,8.986099510596162
4478,3,1,1,effective_relative,14,0.0,6.0,0.0,0.0,8,9.000000000000014
4479,3,1,1,effective_relative,14,0.0,6.0,0.0,0.0,9,9.06532406121873
4480,3,1,1,effective_relative,14,0.0,6.0,0.0,0.0,10,9.45063936204831
4481,3,1,1,effective_relative,14,0.0,6.0,0.0,0.0,11,9.50002326514268
4482,3,1,1,effective_relative,14,0.0,6.0,0.0,0.0,12,9.807319265097457
4483,3,1,1,effective_relative,14,0.0,6.0,0.0,0.0,13,9.8277948115175
4484,3,1,1,effective_relative,14,0.0,6.0,0.0,0.0,14,9.938138397021113
4485,3,1,1,effective_relative,14,0.0,6.5,0.0,0.0,0,7.099968928356835
4486,3,1,1,effective_relative,14,0.0,6.5,0.0,0.0,1,7.521790225313998
4487,3,1,1,effective_relative,14,0.0,6.5,0.0,0.0,2,7.83789984244539
4488,3,1,1,effective_relative,14,0.0,6.5,0.0,0.0,3,8.000000000000014
4489,3,1,1,effective_relative,14,0.0,6.5,0.0,0.0,4,8.112121670241551
4490,3,1,1,effective_relative,14,0.0,6.5,0.0,0.0,5,8.529754983092577
4491,3,1,1,effective_relative,14,0.0,6.5,0.0,0.0,6,8.837346465402263
4492,3,1,1,effective_relative,14,0.0,6.5,0.0,0.0,7,8.999999999999979
4493,3,1,1,effective_relative,14,0.0,6.5,0.0,0.0,8,9.050004397960588
4494,3,1,1,effective_relative,14,0.0,6.5,0.0,0.0,9,9.12689583076075
4495,3,1,1,effective_relative,14,0.0,6.5,0.0,0.0,10,9.487871407837837
4496,3,1,1,effective_relative,14,0.0,6.5,0.0,0.0,11,9.53483638155597
4497,3,1,1,effective_relative,14,0.0,6.5,0.0,0.0,12,9.821821368334671
4498,3,1,1,effective_relative,14,0.0,6.5,0.0,0.0,13,9.84091928778502
4499,3,1,1,effective_relative,14,0.0,6.5,0.0,0.0,14,10.0
4500,3,1,1,effective_relative,14,0.0,7.0,0.0,0.0,0,7.153876333593785
4501,3,1,1,effective_relative,14,0.0,7.0,0.0,0.0,1,7.552248236351448
4502,3,1,1,effective_relative,14,0.0,7.0,0.0,0.0,2,7.849563985056884
4503,3,1,1,effective_relative,14,0.0,7.0,0.0,0.0,3,8.00000000000002
4504,3,1,1,effective_relative,14,0.0,7.0,0.0,0.0,4,8.16630858940953
4505,3,1,1,effective_relative,14,0.0,7.0,0.0,0.0,5,8.560406743694987
4506,3,1,1,effective_relative,14,0.0,7.0,0.0,0.0,6,8.848634964192922
4507,3,1,1,effective_relative,14,0.0,7.0,0.0,0.0,7,9.000000000000034
4508,3,1,1,effective_relative,14,0.0,7.0,0.0,0.0,8,9.107265546425069
4509,3,1,1,effective_relative,14,0.0,7.0,0.0,0.0,9,9.18166597648674
4510,3,1,1,effective_relative,14,0.0,7.0,0.0,0.0,10,9.52067949409728
4511,3,1,1,effective_relative,14,0.0,7.0,0.0,0.0,11,9.56539723640956
4512,3,1,1,effective_relative,14,0.0,7.0,0.0,0.0,12,9.834458408109738
4513,3,1,1,effective_relative,14,0.0,7.0,0.0,0.0,13,9.852346690622168
4514,3,1,1,effective_relative,14,0.0,7.0,0.0,0.0,14,10.000000000000014
4515,3,1,1,effective_relative,14,0.0,7.5,0.0,0.0,0,7.202120075604636
4516,3,1,1,effective_relative,14,0.0,7.5,0.0,0.0,1,7.579204568735354
4517,3,1,1,effective_relative,14,0.0,7.5,0.0,0.0,2,7.859848302929687
4518,3,1,1,effective_relative,14,0.0,7.5,0.0,0.0,3,7.9999999999999485
4519,3,1,1,effective_relative,14,0.0,7.5,0.0,0.0,4,8.214752212372318
4520,3,1,1,effective_relative,14,0.0,7.5,0.0,0.0,5,8.587526128419798
4521,3,1,1,effective_relative,14,0.0,7.5,0.0,0.0,6,8.85853441865208
4522,3,1,1,effective_relative,14,0.0,7.5,0.0,0.0,7,9.000000000000053
4523,3,1,1,effective_relative,14,0.0,7.5,0.0,0.0,8,9.158774726237427
4524,3,1,1,effective_relative,14,0.0,7.5,0.0,0.0,9,9.230614240962684
4525,3,1,1,effective_relative,14,0.0,7.5,0.0,0.0,10,9.549756595662524
4526,3,1,1,effective_relative,14,0.0,7.5,0.0,0.0,11,9.59239819121097
4527,3,1,1,effective_relative,14,0.0,7.5,0.0,0.0,12,9.845563216011834
4528,3,1,1,effective_relative,14,0.0,7.5,0.0,0.0,13,9.862382487958918
4529,3,1,1,effective_relative,14,0.0,7.5,0.0,0.0,14,9.99999999999999
4530,3,1,1,effective_relative,14,0.0,8.0,0.0,0.0,0,7.2454916083326415
4531,3,1,1,effective_relative,14,0.0,8.0,0.0,0.0,1,7.603203696029548
4532,3,1,1,effective_relative,14,0.0,8.0,0.0,0.0,2,7.868986407445474
4533,3,1,1,effective_relative,14,0.0,8.0,0.0,0.0,3,8.000000000000012
4534,3,1,1,effective_relative,14,0.0,8.0,0.0,0.0,4,8.25825622738322
4535,3,1,1,effective_relative,14,0.0,8.0,0.0,0.0,5,8.61166337581053
4536,3,1,1,effective_relative,14,0.0,8.0,0.0,0.0,6,8.867281610818067
4537,3,1,1,effective_relative,14,0.0,8.0,0.0,0.0,7,8.99999999999993
4538,3,1,1,effective_relative,14,0.0,8.0,0.0,0.0,8,9.205285092184681
4539,3,1,1,effective_relative,14,0.0,8.0,0.0,0.0,9,9.274555443970645
4540,3,1,1,effective_relative,14,0.0,8.0,0.0,0.0,10,9.575666447312546
4541,3,1,1,effective_relative,14,0.0,8.0,0.0,0.0,11,9.616396177737121
4542,3,1,1,effective_relative,14,0.0,8.0,0.0,0.0,12,9.855395128107261
4543,3,1,1,effective_relative,14,0.0,8.0,0.0,0.0,13,9.87126461866332
4544,3,1,1,effective_relative,14,0.0,8.0,0.0,0.0,14,9.999999999999964
4545,3,1,1,effective_relative,14,0.0,8.5,0.0,0.0,0,7.284650691002729
4546,3,1,1,effective_relative,14,0.0,8.5,0.0,0.0,1,7.62468714267297
4547,3,1,1,effective_relative,14,0.0,8.5,0.0,0.0,2,7.877162585685822
4548,3,1,1,effective_relative,14,0.0,8.5,0.0,0.0,3,7.999999999999999
4549,3,1,1,effective_relative,14,0.0,8.5,0.0,0.0,4,8.29749106486406
4550,3,1,1,effective_relative,14,0.0,8.5,0.0,0.0,5,8.633264656263286
4551,3,1,1,effective_relative,14,0.0,8.5,0.0,0.0,6,8.875063408605367
4552,3,1,1,effective_relative,14,0.0,8.5,0.0,0.0,7,9.00000000000001
4553,3,1,1,effective_relative,14,0.0,8.5,0.0,0.0,8,9.24743454442858
4554,3,1,1,effective_relative,14,0.0,8.5,0.0,0.0,9,9.314169821143237
4555,3,1,1,effective_relative,14,0.0,8.5,0.0,0.0,10,9.5988705373704
4556,3,1,1,effective_relative,14,0.0,8.5,0.0,0.0,11,9.637842782042549
4557,3,1,1,effective_relative,14,0.0,8.5,0.0,0.0,12,9.864158840337971
4558,3,1,1,effective_relative,14,0.0,8.5,0.0,0.0,13,9.879180838236056
4559,3,1,1,effective_relative,14,0.0,8.5,0.0,0.0,14,10.000000000000021
4560,3,1,1,effective_relative,14,0.0,9.0,0.0,0.0,0,7.320149850331763
4561,3,1,1,effective_relative,14,0.0,9.0,0.0,0.0,1,7.64401581555994
4562,3,1,1,effective_relative,14,0.0,9.0,0.0,0.0,2,7.884523962078232
4563,3,1,1,effective_relative,14,0.0,9.0,0.0,0.0,3,7.999999999999983
4564,3,1,1,effective_relative,14,0.0,9.0,0.0,0.0,4,8.333018450763127
4565,3,1,1,effective_relative,14,0.0,9.0,0.0,0.0,5,8.652694619035767
4566,3,1,1,effective_relative,14,0.0,9.0,0.0,0.0,6,8.882029043559998
4567,3,1,1,effective_relative,14,0.0,9.0,0.0,0.0,7,8.999999999999948
4568,3,1,1,effective_relative,14,0.0,9.0,0.0,0.0,8,9.285765036517503
4569,3,1,1,effective_relative,14,0.0,9.0,0.0,0.0,9,9.350027623031634
4570,3,1,1,effective_relative,14,0.0,9.0,0.0,0.0,10,9.619749076530937
4571,3,1,1,effective_relative,14,0.0,9.0,0.0,0.0,11,9.657107027132689
4572,3,1,1,effective_relative,14,0.0,9.0,0.0,0.0,12,9.872017841403117
4573,3,1,1,effective_relative,14,0.0,9.0,0.0,0.0,13,9.886281065100752
4574,3,1,1,effective_relative,14,0.0,9.0,0.0,0.0,14,9.999999999999993
4575,3,1,1,effective_relative,14,0.0,9.5,0.0,0.0,0,7.352454017123114
4576,3,1,1,effective_relative,14,0.0,9.5,0.0,0.0,1,7.661486986808277
4577,3,1,1,effective_relative,14,0.0,9.5,0.0,0.0,2,7.891189285975896
4578,3,1,1,effective_relative,14,0.0,9.5,0.0,0.0,3,7.9999999999999645
4579,3,1,1,effective_relative,14,0.0,9.5,0.0,0.0,4,8.365311183773372
4580,3,1,1,effective_relative,14,0.0,9.5,0.0,0.0,5,8.670253553066903
4581,3,1,1,effective_relative,14,0.0,9.5,0.0,0.0,6,8.88829898748309
4582,3,1,1,effective_relative,14,0.0,9.5,0.0,0.0,7,8.999999999999972
4583,3,1,1,effective_relative,14,0.0,9.5,0.0,0.0,8,9.32073851635553
4584,3,1,1,effective_relative,14,0.0,9.5,0.0,0.0,9,9.382608996478323
4585,3,1,1,effective_relative,14,0.0,9.5,0.0,0.0,10,9.638617310140136
4586,3,1,1,effective_relative,14,0.0,9.5,0.0,0.0,11,9.674492728824477
4587,3,1,1,effective_relative,14,0.0,9.5,0.0,0.0,12,9.879104131151914
4588,3,1,1,effective_relative,14,0.0,9.5,0.0,0.0,13,9.892686305039833
4589,3,1,1,effective_relative,14,0.0,9.5,0.0,0.0,14,10.000000000000037
4590,3,1,1,effective_relative,14,0.0,10.0,0.0,0.0,0,7.381956294761864
4591,3,1,1,effective_relative,14,0.0,10.0,0.0,0.0,1,7.677347301647731
4592,3,1,1,effective_relative,14,0.0,10.0,0.0,0.0,2,7.897255373338765
4593,3,1,1,effective_relative,14,0.0,10.0,0.0,0.0,3,7.999999999999997
4594,3,1,1,effective_relative,14,0.0,10.0,0.0,0.0,4,8.39476906077439
4595,3,1,1,effective_relative,14,0.0,10.0,0.0,0.0,5,8.686190539224318
4596,3,1,1,effective_relative,14,0.0,10.0,0.0,0.0,6,8.893971463604979
4597,3,1,1,effective_relative,14,0.0,10.0,0.0,0.0,7,9.000000000000028
4598,3,1,1,effective_relative,14,0.0,10.0,0.0,0.0,8,9.352750080431422
4599,3,1,1,effective_relative,14,0.0,10.0,0.0,0.0,9,9.412320037743195
4600,3,1,1,effective_relative,14,0.0,10.0,0.0,0.0,10,9.65573824975932
4601,3,1,1,effective_relative,14,0.0,10.0,0.0,0.0,11,9.690251807043753
4602,3,1,1,effective_relative,14,0.0,10.0,0.0,0.0,12,9.885525353389902
4603,3,1,1,effective_relative,14,0.0,10.0,0.0,0.0,13,9.89849519584553
4604,3,1,1,effective_relative,14,0.0,10.0,0.0,0.0,14,10.00000000000003
4605,3,1,1,effective_relative,14,0.0,10.5,0.0,0.0,0,7.408990643164034
4606,3,1,1,effective_relative,14,0.0,10.5,0.0,0.0,1,7.691802816688969
4607,3,1,1,effective_relative,14,0.0,10.5,0.0,0.0,2,7.902801892463267
4608,3,1,1,effective_relative,14,0.0,10.5,0.0,0.0,3,7.999999999999986
4609,3,1,1,effective_relative,14,0.0,10.5,0.0,0.0,4,8.421731715850099
4610,3,1,1,effective_relative,14,0.0,10.5,0.0,0.0,5,8.70071360439162
4611,3,1,1,effective_relative,14,0.0,10.5,0.0,0.0,6,8.899127287404948
4612,3,1,1,effective_relative,14,0.0,10.5,0.0,0.0,7,8.99999999999999
4613,3,1,1,effective_relative,14,0.0,10.5,0.0,0.0,8,9.382138829716759
4614,3,1,1,effective_relative,14,0.0,10.5,0.0,0.0,9,9.439505763037523
4615,3,1,1,effective_relative,14,0.0,10.5,0.0,0.0,10,9.671332654288978
4616,3,1,1,effective_relative,14,0.0,10.5,0.0,0.0,11,9.704594568682616
4617,3,1,1,effective_relative,14,0.0,10.5,0.0,0.0,12,9.8913701014063
4618,3,1,1,effective_relative,14,0.0,10.5,0.0,0.0,13,9.903788871657637
4619,3,1,1,effective_relative,14,0.0,10.5,0.0,0.0,14,9.999999999999986
4620,3,1,1,effective_relative,14,0.0,11.0,0.0,0.0,0,7.433842108638388
4621,3,1,1,effective_relative,14,0.0,11.0,0.0,0.0,1,7.705026805522088
4622,3,1,1,effective_relative,14,0.0,11.0,0.0,0.0,2,7.907894964006242
4623,3,1,1,effective_relative,14,0.0,11.0,0.0,0.0,3,8.00000000000007
4624,3,1,1,effective_relative,14,0.0,11.0,0.0,0.0,4,8.446488994130066
4625,3,1,1,effective_relative,14,0.0,11.0,0.0,0.0,5,8.713997619489398
4626,3,1,1,effective_relative,14,0.0,11.0,0.0,0.0,6,8.903833510903393
4627,3,1,1,effective_relative,14,0.0,11.0,0.0,0.0,7,8.99999999999997
4628,3,1,1,effective_relative,14,0.0,11.0,0.0,0.0,8,9.409196835358513
4629,3,1,1,effective_relative,14,0.0,11.0,0.0,0.0,9,9.464460607301758
4630,3,1,1,effective_relative,14,0.0,11.0,0.0,0.0,10,9.685586895263524
4631,3,1,1,effective_relative,14,0.0,11.0,0.0,0.0,11,9.7176977095916
4632,3,1,1,effective_relative,14,0.0,11.0,0.0,0.0,12,9.89671191357266
4633,3,1,1,effective_relative,14,0.0,11.0,0.0,0.0,13,9.908634623844158
4634,3,1,1,effective_relative,14,0.0,11.0,0.0,0.0,14,9.999999999999917
4635,3,1,1,effective_relative,14,0.0,11.5,0.0,0.0,0,7.456755101775366
4636,3,1,1,effective_relative,14,0.0,11.5,0.0,0.0,1,7.717165874109245
4637,3,1,1,effective_relative,14,0.0,11.5,0.0,0.0,2,7.912589900593989
4638,3,1,1,effective_relative,14,0.0,11.5,0.0,0.0,3,7.999999999999993
4639,3,1,1,effective_relative,14,0.0,11.5,0.0,0.0,4,8.469289358607545
4640,3,1,1,effective_relative,14,0.0,11.5,0.0,0.0,5,8.726190488450957
